Date-Time,Power,Machine
12/02/2022 07:01:30,671.96,robot1
12/02/2022 07:01:31,686.86,robot1
12/02/2022 07:01:32,755.84,robot1
12/02/2022 07:01:33,800.96,robot1
12/02/2022 07:01:34,599.96,robot1
12/02/2022 07:01:35,665.7,robot1
12/02/2022 07:01:36,662.82,robot1
12/02/2022 07:01:37,601.03,robot1
12/02/2022 07:01:38,608.7,robot1
12/02/2022 07:01:39,670.42,robot1
12/02/2022 07:01:40,566.82,robot1
12/02/2022 07:01:41,639.22,robot1
12/02/2022 07:01:42,633.5,robot1
12/02/2022 07:01:43,591.43,robot1
12/02/2022 07:01:44,651.04,robot1
12/02/2022 07:01:45,629.23,robot1
12/02/2022 07:01:46,633.08,robot1
12/02/2022 07:01:47,659.79,robot1
12/02/2022 07:01:48,581.39,robot1
12/02/2022 07:01:49,601.13,robot1
12/02/2022 07:01:50,668.94,robot1
12/02/2022 07:01:51,754.81,robot1
12/02/2022 07:01:52,703.87,robot1
12/02/2022 07:01:53,665.16,robot1
12/02/2022 07:01:54,580.16,robot1
12/02/2022 07:01:55,632.47,robot1
12/02/2022 07:01:56,664.58,robot1
12/02/2022 07:01:57,574.72,robot1
12/02/2022 07:01:58,640.46,robot1
12/02/2022 07:01:59,578.7,robot1
12/02/2022 07:02:00,559.53,robot1
12/02/2022 07:02:01,668,robot1
12/02/2022 07:02:02,646.48,robot1
12/02/2022 07:02:03,600.48,robot1
12/02/2022 07:02:04,619.28,robot1
12/02/2022 07:02:05,597.76,robot1
12/02/2022 07:02:06,787,robot1
12/02/2022 07:02:07,686.23,robot1
12/02/2022 07:02:08,609.35,robot1
12/02/2022 07:02:09,605.3,robot1
12/02/2022 07:02:10,594.2,robot1
12/02/2022 07:02:11,595.49,robot1
12/02/2022 07:02:12,642.74,robot1
12/02/2022 07:02:13,700.81,robot1
12/02/2022 07:02:14,818.83,robot1
12/02/2022 07:02:15,672.16,robot1
12/02/2022 07:02:16,645.37,robot1
12/02/2022 07:02:17,579.37,robot1
12/02/2022 07:02:18,856.8,robot1
12/02/2022 07:02:19,715.09,robot1
12/02/2022 07:02:20,569.42,robot1
12/02/2022 07:02:21,746.21,robot1
12/02/2022 07:02:22,806.86,robot1
12/02/2022 07:02:23,758.48,robot1
12/02/2022 07:02:24,711.11,robot1
12/02/2022 07:02:25,620.53,robot1
12/02/2022 07:02:26,602.07,robot1
12/02/2022 07:02:27,643.97,robot1
12/02/2022 07:02:28,622.05,robot1
12/02/2022 07:02:29,567.11,robot1
12/02/2022 07:02:30,671.73,robot1
12/02/2022 07:02:31,584.24,robot1
12/02/2022 07:02:32,579.46,robot1
12/02/2022 07:02:33,680.5,robot1
12/02/2022 07:02:34,605.97,robot1
12/02/2022 07:02:35,595.9,robot1
12/02/2022 07:02:36,566.82,robot1
12/02/2022 07:02:37,604.31,robot1
12/02/2022 07:02:38,633.12,robot1
12/02/2022 07:02:39,671.79,robot1
12/02/2022 07:02:40,589.14,robot1
12/02/2022 07:02:41,613.92,robot1
12/02/2022 07:02:42,586.6,robot1
12/02/2022 07:02:43,579.49,robot1
12/02/2022 07:02:44,630.44,robot1
12/02/2022 07:02:45,636.96,robot1
12/02/2022 07:02:46,592.34,robot1
12/02/2022 07:02:47,567.64,robot1
12/02/2022 07:02:48,629.61,robot1
12/02/2022 07:02:49,593.49,robot1
12/02/2022 07:02:50,680.44,robot1
12/02/2022 07:02:51,636.27,robot1
12/02/2022 07:02:52,582.95,robot1
12/02/2022 07:02:53,638.11,robot1
12/02/2022 07:02:54,599.99,robot1
12/02/2022 07:02:55,611.53,robot1
12/02/2022 07:02:56,685.73,robot1
12/02/2022 07:02:57,603.41,robot1
12/02/2022 07:02:58,584.2,robot1
12/02/2022 07:02:59,635.96,robot1
12/02/2022 07:03:00,601.34,robot1
12/02/2022 07:03:01,642.08,robot1
12/02/2022 07:03:02,833.89,robot1
12/02/2022 07:03:03,591.7,robot1
12/02/2022 07:03:04,608.58,robot1
12/02/2022 07:03:05,670.15,robot1
12/02/2022 07:03:06,592.39,robot1
12/02/2022 07:03:07,652.25,robot1
12/02/2022 07:03:08,831.15,robot1
12/02/2022 07:03:09,720.75,robot1
12/02/2022 07:03:10,678.4,robot1
12/02/2022 07:03:11,634.45,robot1
12/02/2022 07:03:12,584.52,robot1
12/02/2022 07:03:13,589.4,robot1
12/02/2022 07:03:14,624.98,robot1
12/02/2022 07:03:15,591.41,robot1
12/02/2022 07:03:16,677.2,robot1
12/02/2022 07:03:17,633.15,robot1
12/02/2022 07:03:18,608.51,robot1
12/02/2022 07:03:19,551.01,robot1
12/02/2022 07:03:20,768.64,robot1
12/02/2022 07:03:21,707.27,robot1
12/02/2022 07:03:22,693.36,robot1
12/02/2022 07:03:23,562.31,robot1
12/02/2022 07:03:24,583.71,robot1
12/02/2022 07:03:25,676.67,robot1
12/02/2022 07:03:26,596.37,robot1
12/02/2022 07:03:27,647.65,robot1
12/02/2022 07:03:28,642.07,robot1
12/02/2022 07:03:29,559.59,robot1
12/02/2022 07:03:30,634.49,robot1
12/02/2022 07:03:31,647.51,robot1
12/02/2022 07:03:32,845.91,robot1
12/02/2022 07:03:33,674.91,robot1
12/02/2022 07:03:34,605.64,robot1
12/02/2022 07:03:35,583.17,robot1
12/02/2022 07:03:36,646.78,robot1
12/02/2022 07:03:37,640.61,robot1
12/02/2022 07:03:38,593.46,robot1
12/02/2022 07:03:39,648.95,robot1
12/02/2022 07:03:40,589.98,robot1
12/02/2022 07:03:41,580.93,robot1
12/02/2022 07:03:42,821.27,robot1
12/02/2022 07:03:43,663.14,robot1
12/02/2022 07:03:44,596.55,robot1
12/02/2022 07:03:45,589.52,robot1
12/02/2022 07:03:46,625.26,robot1
12/02/2022 07:03:47,607.92,robot1
12/02/2022 07:03:48,768.78,robot1
12/02/2022 07:03:49,655.68,robot1
12/02/2022 07:03:50,627.12,robot1
12/02/2022 07:03:51,674.15,robot1
12/02/2022 07:03:52,616.85,robot1
12/02/2022 07:03:53,587.82,robot1
12/02/2022 07:03:54,657.48,robot1
12/02/2022 07:03:55,601.8,robot1
12/02/2022 07:03:56,583.63,robot1
12/02/2022 07:03:57,676.67,robot1
12/02/2022 07:03:58,572.68,robot1
12/02/2022 07:03:59,616.81,robot1
12/02/2022 07:04:00,672.71,robot1
12/02/2022 07:04:01,606.19,robot1
12/02/2022 07:04:02,851.24,robot1
12/02/2022 07:04:03,730.31,robot1
12/02/2022 07:04:04,761.51,robot1
12/02/2022 07:04:05,734.78,robot1
12/02/2022 07:04:06,645.16,robot1
12/02/2022 07:04:07,575.86,robot1
12/02/2022 07:04:08,606.61,robot1
12/02/2022 07:04:09,655.42,robot1
12/02/2022 07:04:10,606.8,robot1
12/02/2022 07:04:11,701.71,robot1
12/02/2022 07:04:12,617.24,robot1
12/02/2022 07:04:13,574.62,robot1
12/02/2022 07:04:14,637.98,robot1
12/02/2022 07:04:15,619.39,robot1
12/02/2022 07:04:16,590.11,robot1
12/02/2022 07:04:17,597.66,robot1
12/02/2022 07:04:18,637.8,robot1
12/02/2022 07:04:19,578.53,robot1
12/02/2022 07:04:20,635.36,robot1
12/02/2022 07:04:21,611.09,robot1
12/02/2022 07:04:22,828.89,robot1
12/02/2022 07:04:23,794.47,robot1
12/02/2022 07:04:24,630.64,robot1
12/02/2022 07:04:25,634.81,robot1
12/02/2022 07:04:26,662.82,robot1
12/02/2022 07:04:27,587.91,robot1
12/02/2022 07:04:28,577.73,robot1
12/02/2022 07:04:29,645.98,robot1
12/02/2022 07:04:30,592.11,robot1
12/02/2022 07:04:31,635.69,robot1
12/02/2022 07:04:32,666.88,robot1
12/02/2022 07:04:33,592.18,robot1
12/02/2022 07:04:34,616.79,robot1
12/02/2022 07:04:35,631.97,robot1
12/02/2022 07:04:36,574.67,robot1
12/02/2022 07:04:37,663.86,robot1
12/02/2022 07:04:38,599.31,robot1
12/02/2022 07:04:39,573.86,robot1
12/02/2022 07:04:40,628.8,robot1
12/02/2022 07:04:41,609.16,robot1
12/02/2022 07:04:42,598.53,robot1
12/02/2022 07:04:43,659.78,robot1
12/02/2022 07:04:44,601.04,robot1
12/02/2022 07:04:45,557.61,robot1
12/02/2022 07:04:46,643.28,robot1
12/02/2022 07:04:47,630.02,robot1
12/02/2022 07:04:48,610.27,robot1
12/02/2022 07:04:49,588.15,robot1
12/02/2022 07:04:50,626.5,robot1
12/02/2022 07:04:51,592.53,robot1
12/02/2022 07:04:52,659,robot1
12/02/2022 07:04:53,575.31,robot1
12/02/2022 07:04:54,624.97,robot1
12/02/2022 07:04:55,654.61,robot1
12/02/2022 07:04:56,812.21,robot1
12/02/2022 07:04:57,658.25,robot1
12/02/2022 07:04:58,659.04,robot1
12/02/2022 07:04:59,588,robot1
12/02/2022 07:05:00,606.95,robot1
12/02/2022 07:05:01,662.68,robot1
12/02/2022 07:05:02,558.14,robot1
12/02/2022 07:05:03,635.59,robot1
12/02/2022 07:05:04,655.85,robot1
12/02/2022 07:05:05,589.38,robot1
12/02/2022 07:05:06,633.23,robot1
12/02/2022 07:05:07,643.76,robot1
12/02/2022 07:05:08,553.76,robot1
12/02/2022 07:05:09,661.21,robot1
12/02/2022 07:05:10,605.01,robot1
12/02/2022 07:05:11,579.9,robot1
12/02/2022 07:05:12,642.14,robot1
12/02/2022 07:05:13,616.91,robot1
12/02/2022 07:05:14,594.8,robot1
12/02/2022 07:05:15,673.39,robot1
12/02/2022 07:05:16,615.22,robot1
12/02/2022 07:05:17,559.52,robot1
12/02/2022 07:05:18,830.59,robot1
12/02/2022 07:05:19,761.49,robot1
12/02/2022 07:05:20,593.86,robot1
12/02/2022 07:05:21,581.83,robot1
12/02/2022 07:05:22,608.79,robot1
12/02/2022 07:05:23,551.22,robot1
12/02/2022 07:05:24,677.98,robot1
12/02/2022 07:05:25,632.35,robot1
12/02/2022 07:05:26,583.95,robot1
12/02/2022 07:05:27,837.32,robot1
12/02/2022 07:05:28,740.86,robot1
12/02/2022 07:05:29,623.35,robot1
12/02/2022 07:05:30,650.51,robot1
12/02/2022 07:05:31,587.36,robot1
12/02/2022 07:05:32,581.7,robot1
12/02/2022 07:05:33,676.37,robot1
12/02/2022 07:05:34,608.51,robot1
12/02/2022 07:05:35,603.97,robot1
12/02/2022 07:05:36,653.39,robot1
12/02/2022 07:05:37,589.37,robot1
12/02/2022 07:05:38,606.87,robot1
12/02/2022 07:05:39,687.44,robot1
12/02/2022 07:05:40,586.9,robot1
12/02/2022 07:05:41,699.85,robot1
12/02/2022 07:05:42,601.46,robot1
12/02/2022 07:05:43,593.67,robot1
12/02/2022 07:05:44,639.45,robot1
12/02/2022 07:05:45,678,robot1
12/02/2022 07:05:46,569.19,robot1
12/02/2022 07:05:47,608.93,robot1
12/02/2022 07:05:48,646.67,robot1
12/02/2022 07:05:49,593.04,robot1
12/02/2022 07:05:50,821.96,robot1
12/02/2022 07:05:51,725.9,robot1
12/02/2022 07:05:52,622.44,robot1
12/02/2022 07:05:53,580.78,robot1
12/02/2022 07:05:54,676.78,robot1
12/02/2022 07:05:55,592.02,robot1
12/02/2022 07:05:56,651.11,robot1
12/02/2022 07:05:57,627.84,robot1
12/02/2022 07:05:58,580.6,robot1
12/02/2022 07:05:59,643.68,robot1
12/02/2022 07:06:00,663.39,robot1
12/02/2022 07:06:01,565.29,robot1
12/02/2022 07:06:02,631.17,robot1
12/02/2022 07:06:03,625.59,robot1
12/02/2022 07:06:04,573.16,robot1
12/02/2022 07:06:05,640.84,robot1
12/02/2022 07:06:06,638.92,robot1
12/02/2022 07:06:07,561.04,robot1
12/02/2022 07:06:08,669.95,robot1
12/02/2022 07:06:09,601.47,robot1
12/02/2022 07:06:10,581.76,robot1
12/02/2022 07:06:11,652.49,robot1
12/02/2022 07:06:12,606.95,robot1
12/02/2022 07:06:13,567.11,robot1
12/02/2022 07:06:14,592.01,robot1
12/02/2022 07:06:15,647.48,robot1
12/02/2022 07:06:16,691.31,robot1
12/02/2022 07:06:17,738.25,robot1
12/02/2022 07:06:18,641.21,robot1
12/02/2022 07:06:19,619.69,robot1
12/02/2022 07:06:20,616.63,robot1
12/02/2022 07:06:21,646.77,robot1
12/02/2022 07:06:22,566.35,robot1
12/02/2022 07:06:23,654.5,robot1
12/02/2022 07:06:24,615.18,robot1
12/02/2022 07:06:25,589.24,robot1
12/02/2022 07:06:26,664.84,robot1
12/02/2022 07:06:27,623.38,robot1
12/02/2022 07:06:28,565.31,robot1
12/02/2022 07:06:29,663.49,robot1
12/02/2022 07:06:30,604.24,robot1
12/02/2022 07:06:31,601.29,robot1
12/02/2022 07:06:32,653.67,robot1
12/02/2022 07:06:33,607.25,robot1
12/02/2022 07:06:34,920.78,robot1
12/02/2022 07:06:35,753.65,robot1
12/02/2022 07:06:36,618.3,robot1
12/02/2022 07:06:37,559.19,robot1
12/02/2022 07:06:38,664.55,robot1
12/02/2022 07:06:39,635.29,robot1
12/02/2022 07:06:40,610.29,robot1
12/02/2022 07:06:41,585.59,robot1
12/02/2022 07:06:42,765.21,robot1
12/02/2022 07:06:43,566.34,robot1
12/02/2022 07:06:44,790.75,robot1
12/02/2022 07:06:45,758.71,robot1
12/02/2022 07:06:46,612.22,robot1
12/02/2022 07:06:47,656.54,robot1
12/02/2022 07:06:48,655.14,robot1
12/02/2022 07:06:49,596.12,robot1
12/02/2022 07:06:50,662.86,robot1
12/02/2022 07:06:51,612.27,robot1
12/02/2022 07:06:52,570.86,robot1
12/02/2022 07:06:53,671.57,robot1
12/02/2022 07:06:54,641.34,robot1
12/02/2022 07:06:55,605.81,robot1
12/02/2022 07:06:56,671.22,robot1
12/02/2022 07:06:57,575.48,robot1
12/02/2022 07:06:58,597.61,robot1
12/02/2022 07:06:59,712.62,robot1
12/02/2022 07:07:00,611.71,robot1
12/02/2022 07:07:01,617.94,robot1
12/02/2022 07:07:02,780.83,robot1
12/02/2022 07:07:03,676.95,robot1
12/02/2022 07:07:04,594.46,robot1
12/02/2022 07:07:05,908.26,robot1
12/02/2022 07:07:06,738.98,robot1
12/02/2022 07:07:07,618,robot1
12/02/2022 07:07:08,709.59,robot1
12/02/2022 07:07:09,600.22,robot1
12/02/2022 07:07:10,615.76,robot1
12/02/2022 07:07:11,679.86,robot1
12/02/2022 07:07:12,599.08,robot1
12/02/2022 07:07:13,565.73,robot1
12/02/2022 07:07:14,651.37,robot1
12/02/2022 07:07:15,635.73,robot1
12/02/2022 07:07:16,597.79,robot1
12/02/2022 07:07:17,681.23,robot1
12/02/2022 07:07:18,576.65,robot1
12/02/2022 07:07:19,568.34,robot1
12/02/2022 07:07:20,677.54,robot1
12/02/2022 07:07:21,621.28,robot1
12/02/2022 07:07:22,617.94,robot1
12/02/2022 07:07:23,586.69,robot1
12/02/2022 07:07:24,600.08,robot1
12/02/2022 07:07:25,602.51,robot1
12/02/2022 07:07:26,686.76,robot1
12/02/2022 07:07:27,632.14,robot1
12/02/2022 07:07:28,597.16,robot1
12/02/2022 07:07:29,578.24,robot1
12/02/2022 07:07:30,616.74,robot1
12/02/2022 07:07:31,591.49,robot1
12/02/2022 07:07:32,695.23,robot1
12/02/2022 07:07:33,596.33,robot1
12/02/2022 07:07:34,554.72,robot1
12/02/2022 07:07:35,656.63,robot1
12/02/2022 07:07:36,638.19,robot1
12/02/2022 07:07:37,604.69,robot1
12/02/2022 07:07:38,844.6,robot1
12/02/2022 07:07:39,782.35,robot1
12/02/2022 07:07:40,598.67,robot1
12/02/2022 07:07:41,667.37,robot1
12/02/2022 07:07:42,617.42,robot1
12/02/2022 07:07:43,586.91,robot1
12/02/2022 07:07:44,671.35,robot1
12/02/2022 07:07:45,591.16,robot1
12/02/2022 07:07:46,599.88,robot1
12/02/2022 07:07:47,686.23,robot1
12/02/2022 07:07:48,584.66,robot1
12/02/2022 07:07:49,623.53,robot1
12/02/2022 07:07:50,600.96,robot1
12/02/2022 07:07:51,626.46,robot1
12/02/2022 07:07:52,610.41,robot1
12/02/2022 07:07:53,650.19,robot1
12/02/2022 07:07:54,574.28,robot1
12/02/2022 07:07:55,610.77,robot1
12/02/2022 07:07:56,639.89,robot1
12/02/2022 07:07:57,629.13,robot1
12/02/2022 07:07:58,631.26,robot1
12/02/2022 07:07:59,665.96,robot1
12/02/2022 07:08:00,576.01,robot1
12/02/2022 07:08:01,582.2,robot1
12/02/2022 07:08:02,659.49,robot1
12/02/2022 07:08:03,752.37,robot1
12/02/2022 07:08:04,670.06,robot1
12/02/2022 07:08:05,676.53,robot1
12/02/2022 07:08:06,581.51,robot1
12/02/2022 07:08:07,628.77,robot1
12/02/2022 07:08:08,644.86,robot1
12/02/2022 07:08:09,571.69,robot1
12/02/2022 07:08:10,659.81,robot1
12/02/2022 07:08:11,625.67,robot1
12/02/2022 07:08:12,576.77,robot1
12/02/2022 07:08:13,638.47,robot1
12/02/2022 07:08:14,631.37,robot1
12/02/2022 07:08:15,564.31,robot1
12/02/2022 07:08:16,670.16,robot1
12/02/2022 07:08:17,603.84,robot1
12/02/2022 07:08:18,588.49,robot1
12/02/2022 07:08:19,642.59,robot1
12/02/2022 07:08:20,605.84,robot1
12/02/2022 07:08:21,864.56,robot1
12/02/2022 07:08:22,712.48,robot1
12/02/2022 07:08:23,628.68,robot1
12/02/2022 07:08:24,565.39,robot1
12/02/2022 07:08:25,643.87,robot1
12/02/2022 07:08:26,628.61,robot1
12/02/2022 07:08:27,594.97,robot1
12/02/2022 07:08:28,683.31,robot1
12/02/2022 07:08:29,621.87,robot1
12/02/2022 07:08:30,607.2,robot1
12/02/2022 07:08:31,678.58,robot1
12/02/2022 07:08:32,888.43,robot1
12/02/2022 07:08:33,705.74,robot1
12/02/2022 07:08:34,675.93,robot1
12/02/2022 07:08:35,568.38,robot1
12/02/2022 07:08:36,623.15,robot1
12/02/2022 07:08:37,662.14,robot1
12/02/2022 07:08:38,604.45,robot1
12/02/2022 07:08:39,623.32,robot1
12/02/2022 07:08:40,837.05,robot1
12/02/2022 07:08:41,586.61,robot1
12/02/2022 07:08:42,688.36,robot1
12/02/2022 07:08:43,622.11,robot1
12/02/2022 07:08:44,592.55,robot1
12/02/2022 07:08:45,649.07,robot1
12/02/2022 07:08:46,590.32,robot1
12/02/2022 07:08:47,582.21,robot1
12/02/2022 07:08:48,668.68,robot1
12/02/2022 07:08:49,602.94,robot1
12/02/2022 07:08:50,652.17,robot1
12/02/2022 07:08:51,678.63,robot1
12/02/2022 07:08:52,589.3,robot1
12/02/2022 07:08:53,618.04,robot1
12/02/2022 07:08:54,594.44,robot1
12/02/2022 07:08:55,619.63,robot1
12/02/2022 07:08:56,630.64,robot1
12/02/2022 07:08:57,653.35,robot1
12/02/2022 07:08:58,559.19,robot1
12/02/2022 07:08:59,620.44,robot1
12/02/2022 07:09:00,658.42,robot1
12/02/2022 07:09:01,596.74,robot1
12/02/2022 07:09:02,630.27,robot1
12/02/2022 07:09:03,843.59,robot1
12/02/2022 07:09:04,705.12,robot1
12/02/2022 07:09:05,604.52,robot1
12/02/2022 07:09:06,657.69,robot1
12/02/2022 07:09:07,561.65,robot1
12/02/2022 07:09:08,670.63,robot1
12/02/2022 07:09:09,644.21,robot1
12/02/2022 07:09:10,594.6,robot1
12/02/2022 07:09:11,655.26,robot1
12/02/2022 07:09:12,620.79,robot1
12/02/2022 07:09:13,612.35,robot1
12/02/2022 07:09:14,663.54,robot1
12/02/2022 07:09:15,570.17,robot1
12/02/2022 07:09:16,673.18,robot1
12/02/2022 07:09:17,667.36,robot1
12/02/2022 07:09:18,597.4,robot1
12/02/2022 07:09:19,621.45,robot1
12/02/2022 07:09:20,609.39,robot1
12/02/2022 07:09:21,573.22,robot1
12/02/2022 07:09:22,647.96,robot1
12/02/2022 07:09:23,649.4,robot1
12/02/2022 07:09:24,581.89,robot1
12/02/2022 07:09:25,682.66,robot1
12/02/2022 07:09:26,842.24,robot1
12/02/2022 07:09:27,642.22,robot1
12/02/2022 07:09:28,680.62,robot1
12/02/2022 07:09:29,618.09,robot1
12/02/2022 07:09:30,626.09,robot1
12/02/2022 07:09:31,593.27,robot1
12/02/2022 07:09:32,589.42,robot1
12/02/2022 07:09:33,620.13,robot1
12/02/2022 07:09:34,676.25,robot1
12/02/2022 07:09:35,605.91,robot1
12/02/2022 07:09:36,650.49,robot1
12/02/2022 07:09:37,587.28,robot1
12/02/2022 07:09:38,540.12,robot1
12/02/2022 07:09:39,626.2,robot1
12/02/2022 07:09:40,644.96,robot1
12/02/2022 07:09:41,582.55,robot1
12/02/2022 07:09:42,599.5,robot1
12/02/2022 07:09:43,633.42,robot1
12/02/2022 07:09:44,557.46,robot1
12/02/2022 07:09:45,675.38,robot1
12/02/2022 07:09:46,626.83,robot1
12/02/2022 07:09:47,586.99,robot1
12/02/2022 07:09:48,661.73,robot1
12/02/2022 07:09:49,614.88,robot1
12/02/2022 07:09:50,570.02,robot1
12/02/2022 07:09:51,693.3,robot1
12/02/2022 07:09:52,626.95,robot1
12/02/2022 07:09:53,580.32,robot1
12/02/2022 07:09:54,660.22,robot1
12/02/2022 07:09:55,597.55,robot1
12/02/2022 07:09:56,608.8,robot1
12/02/2022 07:09:57,692.31,robot1
12/02/2022 07:09:58,586.52,robot1
12/02/2022 07:09:59,616.86,robot1
12/02/2022 07:10:00,655.23,robot1
12/02/2022 07:10:01,587.93,robot1
12/02/2022 07:10:02,632.31,robot1
12/02/2022 07:10:03,660.61,robot1
12/02/2022 07:10:04,801.72,robot1
12/02/2022 07:10:05,804.48,robot1
12/02/2022 07:10:06,687.78,robot1
12/02/2022 07:10:07,612.39,robot1
12/02/2022 07:10:08,672.01,robot1
12/02/2022 07:10:09,673.11,robot1
12/02/2022 07:10:10,616.45,robot1
12/02/2022 07:10:11,622.28,robot1
12/02/2022 07:10:12,679.67,robot1
12/02/2022 07:10:13,626.35,robot1
12/02/2022 07:10:14,575.59,robot1
12/02/2022 07:10:15,654.01,robot1
12/02/2022 07:10:16,589.78,robot1
12/02/2022 07:10:17,649.09,robot1
12/02/2022 07:10:18,658.3,robot1
12/02/2022 07:10:19,595.16,robot1
12/02/2022 07:10:20,798.5,robot1
12/02/2022 07:10:21,698.3,robot1
12/02/2022 07:10:22,612.67,robot1
12/02/2022 07:10:23,643.94,robot1
12/02/2022 07:10:24,616.41,robot1
12/02/2022 07:10:25,568.39,robot1
12/02/2022 07:10:26,627.53,robot1
12/02/2022 07:10:27,901.9,robot1
12/02/2022 07:10:28,698.13,robot1
12/02/2022 07:10:29,701.99,robot1
12/02/2022 07:10:30,615.59,robot1
12/02/2022 07:10:31,579.7,robot1
12/02/2022 07:10:32,640.4,robot1
12/02/2022 07:10:33,623.89,robot1
12/02/2022 07:10:34,575.09,robot1
12/02/2022 07:10:35,600.69,robot1
12/02/2022 07:10:36,647.1,robot1
12/02/2022 07:10:37,585.69,robot1
12/02/2022 07:10:38,647.13,robot1
12/02/2022 07:10:39,599.29,robot1
12/02/2022 07:10:40,584.63,robot1
12/02/2022 07:10:41,606.71,robot1
12/02/2022 07:10:42,636.23,robot1
12/02/2022 07:10:43,577.39,robot1
12/02/2022 07:10:44,652.95,robot1
12/02/2022 07:10:45,610.18,robot1
12/02/2022 07:10:46,854.66,robot1
12/02/2022 07:10:47,888.39,robot1
12/02/2022 07:10:48,621.58,robot1
12/02/2022 07:10:49,609.12,robot1
12/02/2022 07:10:50,686.25,robot1
12/02/2022 07:10:51,587.71,robot1
12/02/2022 07:10:52,587.73,robot1
12/02/2022 07:10:53,640.04,robot1
12/02/2022 07:10:54,604.52,robot1
12/02/2022 07:10:55,631.6,robot1
12/02/2022 07:10:56,664.14,robot1
12/02/2022 07:10:57,611.24,robot1
12/02/2022 07:10:58,585.61,robot1
12/02/2022 07:10:59,800.75,robot1
12/02/2022 07:11:00,681.49,robot1
12/02/2022 07:11:01,627.38,robot1
12/02/2022 07:11:02,585.98,robot1
12/02/2022 07:11:03,560.45,robot1
12/02/2022 07:11:04,616.65,robot1
12/02/2022 07:11:05,667.33,robot1
12/02/2022 07:11:06,585.41,robot1
12/02/2022 07:11:07,603.13,robot1
12/02/2022 07:11:08,644.59,robot1
12/02/2022 07:11:09,576.84,robot1
12/02/2022 07:11:10,658.45,robot1
12/02/2022 07:11:11,642.91,robot1
12/02/2022 07:11:12,585.87,robot1
12/02/2022 07:11:13,616.88,robot1
12/02/2022 07:11:14,640.2,robot1
12/02/2022 07:11:15,600.58,robot1
12/02/2022 07:11:16,657.79,robot1
12/02/2022 07:11:17,780.12,robot1
12/02/2022 07:11:18,671.69,robot1
12/02/2022 07:11:19,648.56,robot1
12/02/2022 07:11:20,604.01,robot1
12/02/2022 07:11:21,614.46,robot1
12/02/2022 07:11:22,669.72,robot1
12/02/2022 07:11:23,601.32,robot1
12/02/2022 07:11:24,579.86,robot1
12/02/2022 07:11:25,638.19,robot1
12/02/2022 07:11:26,594.71,robot1
12/02/2022 07:11:27,630.61,robot1
12/02/2022 07:11:28,602.46,robot1
12/02/2022 07:11:29,600.78,robot1
12/02/2022 07:11:30,624.78,robot1
12/02/2022 07:11:31,641.4,robot1
12/02/2022 07:11:32,581.45,robot1
12/02/2022 07:11:33,598.7,robot1
12/02/2022 07:11:34,654.59,robot1
12/02/2022 07:11:35,585.72,robot1
12/02/2022 07:11:36,636.16,robot1
12/02/2022 07:11:37,602.42,robot1
12/02/2022 07:11:38,596.53,robot1
12/02/2022 07:11:39,608.97,robot1
12/02/2022 07:11:40,645.38,robot1
12/02/2022 07:11:41,567.43,robot1
12/02/2022 07:11:42,651.73,robot1
12/02/2022 07:11:43,600.29,robot1
12/02/2022 07:11:44,591.03,robot1
12/02/2022 07:11:45,687.2,robot1
12/02/2022 07:11:46,617.93,robot1
12/02/2022 07:11:47,633.5,robot1
12/02/2022 07:11:48,887.36,robot1
12/02/2022 07:11:49,732.24,robot1
12/02/2022 07:11:50,634.23,robot1
12/02/2022 07:11:51,660.35,robot1
12/02/2022 07:11:52,578.46,robot1
12/02/2022 07:11:53,608.6,robot1
12/02/2022 07:11:54,646.42,robot1
12/02/2022 07:11:55,578.95,robot1
12/02/2022 07:11:56,622.51,robot1
12/02/2022 07:11:57,656.44,robot1
12/02/2022 07:11:58,566.83,robot1
12/02/2022 07:11:59,647.96,robot1
12/02/2022 07:12:00,580.17,robot1
12/02/2022 07:12:01,588.76,robot1
12/02/2022 07:12:02,670.67,robot1
12/02/2022 07:12:03,622.35,robot1
12/02/2022 07:12:04,587.65,robot1
12/02/2022 07:12:05,578.07,robot1
12/02/2022 07:12:06,619.72,robot1
12/02/2022 07:12:07,595.77,robot1
12/02/2022 07:12:08,676.73,robot1
12/02/2022 07:12:09,591.5,robot1
12/02/2022 07:12:10,614.52,robot1
12/02/2022 07:12:11,591.76,robot1
12/02/2022 07:12:12,841.7,robot1
12/02/2022 07:12:13,667.5,robot1
12/02/2022 07:12:14,690.82,robot1
12/02/2022 07:12:15,599.5,robot1
12/02/2022 07:12:16,561.96,robot1
12/02/2022 07:12:17,643.85,robot1
12/02/2022 07:12:18,584.88,robot1
12/02/2022 07:12:19,656.45,robot1
12/02/2022 07:12:20,640.4,robot1
12/02/2022 07:12:21,580.07,robot1
12/02/2022 07:12:22,623.14,robot1
12/02/2022 07:12:23,621.69,robot1
12/02/2022 07:12:24,601.74,robot1
12/02/2022 07:12:25,676.68,robot1
12/02/2022 07:12:26,622.71,robot1
12/02/2022 07:12:27,569.14,robot1
12/02/2022 07:12:28,652.19,robot1
12/02/2022 07:12:29,614.73,robot1
12/02/2022 07:12:30,619.74,robot1
12/02/2022 07:12:31,684.57,robot1
12/02/2022 07:12:32,557.54,robot1
12/02/2022 07:12:33,585.85,robot1
12/02/2022 07:12:34,650.6,robot1
12/02/2022 07:12:35,587.56,robot1
